dataset	subcorpus	file	fname	extension	id_v100	id_v191	id_v200	split_v100	split_v191	split_v200	last_modified_v100	last_modified_v191	last_modified_v200	same_file	file_change_commit_url_v100	file_change_commit_url_v191	file_change_commit_url_v200	repository	repo_version_v100	repo_version_v191	repo_version_v200	folder	folderpath	filepath
music21_corpus	bach	bwv421.mxl	bwv421	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv421.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv421.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv421.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv421.mxl
music21_corpus	bach	bwv422.mxl	bwv422	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv422.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv422.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv422.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv422.mxl
music21_corpus	bach	bwv423.mxl	bwv423	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv423.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv423.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv423.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv423.mxl
music21_corpus	bach	bwv424.mxl	bwv424	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv424.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv424.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv424.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv424.mxl
music21_corpus	bach	bwv425.mxl	bwv425	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv425.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv425.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv425.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv425.mxl
music21_corpus	bach	bwv426.mxl	bwv426	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv426.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv426.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv426.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv426.mxl
music21_corpus	bach	bwv427.mxl	bwv427	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv427.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv427.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv427.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv427.mxl
music21_corpus	bach	bwv428.mxl	bwv428	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv428.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv428.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv428.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv428.mxl
music21_corpus	bach	bwv429.mxl	bwv429	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv429.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv429.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv429.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv429.mxl
music21_corpus	bach	bwv43.11.mxl	bwv43.11	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv43.11.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv43.11.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv43.11.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv43.11.mxl
music21_corpus	bach	bwv430.mxl	bwv430	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv430.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv430.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv430.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv430.mxl
music21_corpus	bach	bwv431.mxl	bwv431	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv431.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv431.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv431.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv431.mxl
music21_corpus	bach	bwv432.mxl	bwv432	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv432.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv432.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv432.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv432.mxl
music21_corpus	bach	bwv433.mxl	bwv433	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv433.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv433.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv433.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv433.mxl
music21_corpus	bach	bwv434.mxl	bwv434	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv434.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv434.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv434.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv434.mxl
music21_corpus	bach	bwv435.mxl	bwv435	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv435.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv435.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv435.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv435.mxl
music21_corpus	bach	bwv436.mxl	bwv436	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv436.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv436.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv436.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv436.mxl
music21_corpus	bach	bwv437.mxl	bwv437	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv437.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv437.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv437.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv437.mxl
music21_corpus	bach	bwv438.mxl	bwv438	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv438.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv438.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv438.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv438.mxl
music21_corpus	bach	bwv44.7.mxl	bwv44.7	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv44.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv44.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv44.7.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv44.7.mxl
music21_corpus	bach	bwv45.7.mxl	bwv45.7	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv45.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv45.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv45.7.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv45.7.mxl
music21_corpus	bach	bwv46.6.mxl	bwv46.6	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv46.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv46.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv46.6.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv46.6.mxl
music21_corpus	bach	bwv47.5.mxl	bwv47.5	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv47.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv47.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv47.5.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv47.5.mxl
music21_corpus	bach	bwv48.3.mxl	bwv48.3	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv48.3.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv48.3.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv48.3.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv48.3.mxl
music21_corpus	bach	bwv48.7.mxl	bwv48.7	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv48.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv48.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv48.7.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv48.7.mxl
music21_corpus	bach	bwv5.7.mxl	bwv5.7	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv5.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv5.7.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv5.7.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv5.7.mxl
music21_corpus	bach	bwv52.6.mxl	bwv52.6	mxl							baa192e7b	baa192e7b	baa192e7b	True	https://github.com/cuthbertLab/music21/blob/baa192e7b/music21/corpus/bach/bwv52.6.mxl	https://github.com/cuthbertLab/music21/blob/baa192e7b/music21/corpus/bach/bwv52.6.mxl	https://github.com/cuthbertLab/music21/blob/baa192e7b/music21/corpus/bach/bwv52.6.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv52.6.mxl
music21_corpus	bach	bwv55.5.mxl	bwv55.5	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv55.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv55.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv55.5.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv55.5.mxl
music21_corpus	bach	bwv56.5.mxl	bwv56.5	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv56.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv56.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv56.5.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv56.5.mxl
music21_corpus	bach	bwv57.8.mxl	bwv57.8	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv57.8.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv57.8.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv57.8.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv57.8.mxl
music21_corpus	bach	bwv59.3.mxl	bwv59.3	mxl							baa192e7b	baa192e7b	baa192e7b	True	https://github.com/cuthbertLab/music21/blob/baa192e7b/music21/corpus/bach/bwv59.3.mxl	https://github.com/cuthbertLab/music21/blob/baa192e7b/music21/corpus/bach/bwv59.3.mxl	https://github.com/cuthbertLab/music21/blob/baa192e7b/music21/corpus/bach/bwv59.3.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv59.3.mxl
music21_corpus	bach	bwv6.6.mxl	bwv6.6	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv6.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv6.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv6.6.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv6.6.mxl
music21_corpus	bach	bwv60.5.mxl	bwv60.5	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv60.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv60.5.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv60.5.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv60.5.mxl
music21_corpus	bach	bwv62.6.mxl	bwv62.6	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv62.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv62.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv62.6.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv62.6.mxl
music21_corpus	bach	bwv64.2.mxl	bwv64.2	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.2.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.2.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.2.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv64.2.mxl
music21_corpus	bach	bwv64.4.mxl	bwv64.4	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.4.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.4.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.4.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv64.4.mxl
music21_corpus	bach	bwv64.8.mxl	bwv64.8	mxl							v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	v.5.1.0-42-g8a9f08235	True	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.8.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.8.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv64.8.mxl	music21_corpus	v6.7.0-34-ged021ae68	v6.7.0-34-ged021ae68	v9.5.0-19-g3fb7eb64b	bach	rawdata/music21_corpus/music21/corpus/bach	rawdata/music21_corpus/music21/corpus/bach/bwv64.8.mxl
